MON,DAY,HR,HR OF YR,DRY BULB,WET BULB,,,,,,,,,,
11,29,18,7987,19.00,17.70,,,,,,,,,,
11,29,19,7988,19.90,18.30,,,,,,,,,,
11,29,20,7989,19.90,18.60,,,,,,,,,,
11,29,21,7990,19.00,18.00,,,,,,,,,,
11,29,22,7991,19.00,18.00,,,,,,,,,,
11,29,23,7992,19.90,18.60,,,,,,,,,,
11,30,0,7993,21.00,19.70,,,,,,,,,,
11,30,1,7994,21.90,20.30,,,,,,,,,,
11,30,2,7995,21.90,20.30,,,,,,,,,,
11,30,3,7996,23.00,21.30,,,,,,,,,,
11,30,4,7997,24.10,22.10,,,,,,,,,,
11,30,5,7998,24.10,21.80,,,,,,,,,,
11,30,6,7999,27.00,25.20,,,,,,,,,,
11,30,7,8000,28.00,25.20,,,,,,,,,,
11,30,8,8001,28.00,25.20,,,,,,,,,,
11,30,9,8002,30.90,27.90,,,,,,,,,,
11,30,10,8003,28.00,25.90,,,,,,,,,,
11,30,11,8004,27.00,24.60,,,,,,,,,,
11,30,12,8005,28.90,26.70,,,,,,,,,,
11,30,13,8006,28.90,26.10,,,,,,,,,,
11,30,14,8007,28.90,26.10,,,,,,,,,,
11,30,15,8008,30.90,27.10,,,,,,,,,,
11,30,16,8009,32.00,27.50,,,,,,,,,,
11,30,17,8010,30.90,27.40,,,,,,,,,,
11,30,18,8011,30.90,27.70,,,,,,,,,,
11,30,19,8012,29.80,26.60,,,,,,,,,,
11,30,20,8013,29.50,25.50,,,,,,,,,,
11,30,21,8014,28.20,24.50,,,,,,,,,,
11,30,22,8015,26.80,23.40,,,,,,,,,,
11,30,23,8016,25.30,21.90,,,,,,,,,,
12,1,0,8017,24.10,20.80,,,,,,,,,,
12,1,1,8018,21.90,18.60,,,,,,,,,,
12,1,2,8019,20.70,17.40,,,,,,,,,,
12,1,3,8020,16.50,14.10,,,,,,,,,,
12,1,4,8021,14.50,12.40,,,,,,,,,,
12,1,5,8022,12.40,10.40,,,,,,,,,,
12,1,6,8023,5.00,4.10,,,,,,,,,,
12,1,7,8024,-0.90,-1.20,,,,,,,,,,
12,1,8,8025,3.00,2.10,,,,,,,,,,
12,1,9,8026,3.00,1.80,,,,,,,,,,
12,1,10,8027,1.00,0.10,,,,,,,,,,
12,1,11,8028,5.00,3.80,,,,,,,,,,
12,1,12,8029,15.10,12.00,,,,,,,,,,
12,1,13,8030,10.90,9.50,,,,,,,,,,
12,1,14,8031,10.90,9.30,,,,,,,,,,
12,1,15,8032,10.90,9.30,,,,,,,,,,
12,1,16,8033,3.00,2.70,,,,,,,,,,
12,1,17,8034,-0.90,-1.00,,,,,,,,,,
12,1,18,8035,3.00,2.70,,,,,,,,,,
12,1,19,8036,3.90,3.40,,,,,,,,,,
12,1,20,8037,9.00,7.70,,,,,,,,,,
12,1,21,8038,8.10,7.10,,,,,,,,,,
12,1,22,8039,9.00,8.00,,,,,,,,,,
12,1,23,8040,6.10,5.70,,,,,,,,,,
12,2,0,8041,12.00,9.70,,,,,,,,,,
12,2,1,8042,12.90,10.60,,,,,,,,,,
12,2,2,8043,10.00,8.30,,,,,,,,,,
12,2,3,8044,9.00,7.20,,,,,,,,,,
12,2,4,8045,10.00,8.00,,,,,,,,,,
12,2,5,8046,12.00,9.60,,,,,,,,,,
12,2,6,8047,12.00,9.60,,,,,,,,,,
12,2,7,8048,12.90,10.40,,,,,,,,,,
12,2,8,8049,12.90,10.40,,,,,,,,,,
12,2,9,8050,12.90,10.30,,,,,,,,,,
12,2,10,8051,12.90,10.30,,,,,,,,,,
12,2,11,8052,12.90,10.30,,,,,,,,,,
12,2,12,8053,12.00,9.40,,,,,,,,,,
12,2,13,8054,12.00,9.30,,,,,,,,,,
12,2,14,8055,12.00,9.20,,,,,,,,,,
12,2,15,8056,12.00,9.20,,,,,,,,,,
12,2,16,8057,10.00,7.60,,,,,,,,,,
12,2,17,8058,10.00,7.50,,,,,,,,,,
12,2,18,8059,6.10,4.60,,,,,,,,,,
12,2,19,8060,1.00,0.40,,,,,,,,,,
12,2,20,8061,1.00,-0.10,,,,,,,,,,
12,2,21,8062,-5.10,-5.80,,,,,,,,,,
12,2,22,8063,-6.00,-6.60,,,,,,,,,,
12,2,23,8064,-7.10,-7.60,,,,,,,,,,
12,3,0,8065,-5.10,-5.60,,,,,,,,,,
12,3,1,8066,-9.00,-9.20,,,,,,,,,,
12,3,2,8067,-8.00,-8.70,,,,,,,,,,
12,3,3,8068,-8.00,-8.50,,,,,,,,,,
12,3,4,8069,-9.00,-9.40,,,,,,,,,,
12,3,5,8070,-5.10,-5.70,,,,,,,,,,
12,3,6,8071,-9.00,-9.40,,,,,,,,,,
12,3,7,8072,-7.10,-7.60,,,,,,,,,,
12,3,8,8073,-5.10,-5.60,,,,,,,,,,
12,3,9,8074,-4.00,-4.70,,,,,,,,,,
12,3,10,8075,-2.90,-3.70,,,,,,,,,,
12,3,11,8076,-2.90,-3.30,,,,,,,,,,
12,3,12,8077,1.00,0.10,,,,,,,,,,
12,3,13,8078,5.00,4.40,,,,,,,,,,
12,3,14,8079,5.00,4.00,,,,,,,,,,
12,3,15,8080,7.00,5.50,,,,,,,,,,
12,3,16,8081,5.00,3.60,,,,,,,,,,
12,3,17,8082,3.90,2.60,,,,,,,,,,
12,3,18,8083,3.90,2.60,,,,,,,,,,
12,3,19,8084,5.00,3.40,,,,,,,,,,
12,3,20,8085,6.10,4.40,,,,,,,,,,
12,3,21,8086,7.00,5.10,,,,,,,,,,
12,3,22,8087,8.10,6.10,,,,,,,,,,
12,3,23,8088,10.00,7.60,,,,,,,,,,
12,4,0,8089,10.00,7.80,,,,,,,,,,
12,4,1,8090,10.00,7.60,,,,,,,,,,
12,4,2,8091,10.00,7.80,,,,,,,,,,
12,4,3,8092,10.00,7.80,,,,,,,,,,
12,4,4,8093,10.00,7.80,,,,,,,,,,
12,4,5,8094,10.90,8.50,,,,,,,,,,
12,4,6,8095,12.00,9.30,,,,,,,,,,
12,4,7,8096,12.00,9.40,,,,,,,,,,
12,4,8,8097,12.90,10.30,,,,,,,,,,
12,4,9,8098,12.90,10.30,,,,,,,,,,
12,4,10,8099,8.10,6.70,,,,,,,,,,
12,4,11,8100,8.10,6.70,,,,,,,,,,
12,4,12,8101,9.00,7.40,,,,,,,,,,
12,4,13,8102,10.00,8.70,,,,,,,,,,
12,4,14,8103,10.90,9.50,,,,,,,,,,
12,4,15,8104,10.90,9.50,,,,,,,,,,
12,4,16,8105,12.00,10.80,,,,,,,,,,
12,4,17,8106,14.00,12.90,,,,,,,,,,
12,4,18,8107,18.00,16.10,,,,,,,,,,
12,4,19,8108,15.10,13.90,,,,,,,,,,
12,4,20,8109,18.00,16.10,,,,,,,,,,
12,4,21,8110,18.00,15.80,,,,,,,,,,
12,4,22,8111,12.90,12.10,,,,,,,,,,
12,4,23,8112,14.00,13.10,,,,,,,,,,
12,5,0,8113,15.10,13.70,,,,,,,,,,
12,5,1,8114,15.10,13.70,,,,,,,,,,
12,5,2,8115,12.90,11.90,,,,,,,,,,
12,5,3,8116,10.00,9.70,,,,,,,,,,
12,5,4,8117,10.90,10.40,,,,,,,,,,
12,5,5,8118,12.90,12.10,,,,,,,,,,
12,5,6,8119,16.00,14.40,,,,,,,,,,
12,5,7,8120,16.00,14.60,,,,,,,,,,
12,5,8,8121,16.00,14.60,,,,,,,,,,
12,5,9,8122,17.10,15.90,,,,,,,,,,
12,5,10,8123,17.10,16.40,,,,,,,,,,
12,5,11,8124,18.00,16.70,,,,,,,,,,
12,5,12,8125,19.00,18.00,,,,,,,,,,
12,5,13,8126,21.90,20.00,,,,,,,,,,
12,5,14,8127,23.00,21.30,,,,,,,,,,
12,5,15,8128,21.00,20.20,,,,,,,,,,
12,5,16,8129,23.00,20.00,,,,,,,,,,
12,5,17,8130,21.00,18.80,,,,,,,,,,
12,5,18,8131,19.90,18.30,,,,,,,,,,
12,5,19,8132,19.00,17.70,,,,,,,,,,
12,5,20,8133,19.00,17.40,,,,,,,,,,
12,5,21,8134,19.90,18.10,,,,,,,,,,
12,5,22,8135,19.90,18.60,,,,,,,,,,
12,5,23,8136,19.90,19.20,,,,,,,,,,
12,6,0,8137,21.90,20.20,,,,,,,,,,
12,6,1,8138,17.10,16.70,,,,,,,,,,
12,6,2,8139,18.00,17.60,,,,,,,,,,
12,6,3,8140,18.00,17.30,,,,,,,,,,
12,6,4,8141,16.00,15.60,,,,,,,,,,
12,6,5,8142,16.00,15.60,,,,,,,,,,
12,6,6,8143,9.00,8.30,,,,,,,,,,
12,6,7,8144,8.10,7.60,,,,,,,,,,
12,6,8,8145,7.00,6.90,,,,,,,,,,
12,6,9,8146,9.00,8.90,,,,,,,,,,
12,6,10,8147,15.10,14.20,,,,,,,,,,
12,6,11,8148,16.00,15.90,,,,,,,,,,
12,6,12,8149,17.10,17.30,,,,,,,,,,
12,6,13,8150,18.00,17.90,,,,,,,,,,
12,6,14,8151,18.00,18.20,,,,,,,,,,
12,6,15,8152,16.00,16.10,,,,,,,,,,
12,6,16,8153,14.00,13.90,,,,,,,,,,
12,6,17,8154,10.00,9.90,,,,,,,,,,
12,6,18,8155,8.10,8.00,,,,,,,,,,
12,6,19,8156,10.90,11.00,,,,,,,,,,
12,6,20,8157,8.10,8.20,,,,,,,,,,
12,6,21,8158,7.00,5.80,,,,,,,,,,
12,6,22,8159,3.00,2.60,,,,,,,,,,
12,6,23,8160,6.10,6.20,,,,,,,,,,
12,7,0,8161,5.00,4.50,,,,,,,,,,
12,7,1,8162,7.00,6.70,,,,,,,,,,
12,7,2,8163,3.00,3.10,,,,,,,,,,
12,7,3,8164,3.90,3.80,,,,,,,,,,
12,7,4,8165,5.00,4.70,,,,,,,,,,
12,7,5,8166,3.00,2.70,,,,,,,,,,
12,7,6,8167,3.00,2.40,,,,,,,,,,
12,7,7,8168,1.90,1.50,,,,,,,,,,
12,7,8,8169,6.10,5.70,,,,,,,,,,
12,7,9,8170,5.00,5.10,,,,,,,,,,
12,7,10,8171,3.00,2.70,,,,,,,,,,
12,7,11,8172,0.00,-0.50,,,,,,,,,,
12,7,12,8173,9.00,8.80,,,,,,,,,,
12,7,13,8174,12.00,11.80,,,,,,,,,,
12,7,14,8175,14.00,13.50,,,,,,,,,,
12,7,15,8176,14.00,13.50,,,,,,,,,,
12,7,16,8177,14.00,13.30,,,,,,,,,,
12,7,17,8178,12.90,12.40,,,,,,,,,,
12,7,18,8179,14.00,13.50,,,,,,,,,,
12,7,19,8180,14.00,13.50,,,,,,,,,,
12,7,20,8181,14.00,13.50,,,,,,,,,,
12,7,21,8182,16.00,15.20,,,,,,,,,,
12,7,22,8183,15.10,14.30,,,,,,,,,,
12,7,23,8184,15.10,14.30,,,,,,,,,,
12,8,0,8185,17.10,16.00,,,,,,,,,,
12,8,1,8186,16.00,15.00,,,,,,,,,,
12,8,2,8187,18.00,16.40,,,,,,,,,,
12,8,3,8188,19.00,16.90,,,,,,,,,,
12,8,4,8189,19.00,17.10,,,,,,,,,,
12,8,5,8190,19.90,18.00,,,,,,,,,,
12,8,6,8191,19.90,18.00,,,,,,,,,,
12,8,7,8192,18.00,16.90,,,,,,,,,,
12,8,8,8193,19.00,17.90,,,,,,,,,,
12,8,9,8194,19.00,17.90,,,,,,,,,,
12,8,10,8195,19.90,18.50,,,,,,,,,,
12,8,11,8196,21.90,19.90,,,,,,,,,,
12,8,12,8197,21.00,19.50,,,,,,,,,,
12,8,13,8198,21.90,20.10,,,,,,,,,,
12,8,14,8199,21.00,19.80,,,,,,,,,,
12,8,15,8200,21.00,19.80,,,,,,,,,,
12,8,16,8201,24.10,21.90,,,,,,,,,,
12,8,17,8202,23.00,21.40,,,,,,,,,,
12,8,18,8203,24.10,22.20,,,,,,,,,,
12,8,19,8204,24.10,22.50,,,,,,,,,,
12,8,20,8205,26.10,23.80,,,,,,,,,,
12,8,21,8206,28.00,24.70,,,,,,,,,,
12,8,22,8207,27.00,24.10,,,,,,,,,,
12,8,23,8208,28.00,24.70,,,,,,,,,,
12,9,0,8209,28.00,25.30,,,,,,,,,,
12,9,1,8210,28.90,26.20,,,,,,,,,,
12,9,2,8211,30.00,26.30,,,,,,,,,,
12,9,3,8212,30.00,26.30,,,,,,,,,,
12,9,4,8213,30.00,26.30,,,,,,,,,,
12,9,5,8214,28.90,26.50,,,,,,,,,,
12,9,6,8215,30.90,26.90,,,,,,,,,,
12,9,7,8216,30.00,27.20,,,,,,,,,,
12,9,8,8217,30.90,27.10,,,,,,,,,,
12,9,9,8218,30.90,27.50,,,,,,,,,,
12,9,10,8219,28.90,26.50,,,,,,,,,,
12,9,11,8220,28.00,26.30,,,,,,,,,,
12,9,12,8221,27.00,25.70,,,,,,,,,,
12,9,13,8222,28.90,27.20,,,,,,,,,,
12,9,14,8223,30.00,28.20,,,,,,,,,,
12,9,15,8224,28.90,27.60,,,,,,,,,,
12,9,16,8225,28.90,27.90,,,,,,,,,,
12,9,17,8226,28.00,26.70,,,,,,,,,,
12,9,18,8227,28.00,26.70,,,,,,,,,,
12,9,19,8228,28.00,26.30,,,,,,,,,,
12,9,20,8229,27.00,25.70,,,,,,,,,,
12,9,21,8230,27.00,25.70,,,,,,,,,,
12,9,22,8231,28.00,26.30,,,,,,,,,,
12,9,23,8232,28.90,26.50,,,,,,,,,,
12,10,0,8233,28.00,26.30,,,,,,,,,,
12,10,1,8234,28.00,25.90,,,,,,,,,,
12,10,2,8235,28.90,26.80,,,,,,,,,,
12,10,3,8236,28.00,26.70,,,,,,,,,,
12,10,4,8237,28.00,27.00,,,,,,,,,,
12,10,5,8238,28.00,27.40,,,,,,,,,,
12,10,6,8239,27.00,26.80,,,,,,,,,,
12,10,7,8240,26.10,25.80,,,,,,,,,,
12,10,8,8241,26.10,25.80,,,,,,,,,,
12,10,9,8242,25.00,25.10,,,,,,,,,,
12,10,10,8243,25.00,24.80,,,,,,,,,,
12,10,11,8244,24.10,24.20,,,,,,,,,,
12,10,12,8245,26.10,25.80,,,,,,,,,,
12,10,13,8246,26.10,25.50,,,,,,,,,,
12,10,14,8247,27.00,26.40,,,,,,,,,,
12,10,15,8248,27.00,25.70,,,,,,,,,,
12,10,16,8249,27.00,26.10,,,,,,,,,,
12,10,17,8250,26.10,25.10,,,,,,,,,,
12,10,18,8251,26.10,25.50,,,,,,,,,,
12,10,19,8252,26.10,25.50,,,,,,,,,,
12,10,20,8253,27.00,25.70,,,,,,,,,,
12,10,21,8254,26.10,25.50,,,,,,,,,,
12,10,22,8255,24.10,23.50,,,,,,,,,,
12,10,23,8256,21.90,21.40,,,,,,,,,,
12,11,0,8257,24.10,23.10,,,,,,,,,,
12,11,1,8258,23.00,21.80,,,,,,,,,,
12,11,2,8259,23.00,21.80,,,,,,,,,,
12,11,3,8260,18.00,17.50,,,,,,,,,,
12,11,4,8261,19.00,18.50,,,,,,,,,,
12,11,5,8262,16.00,15.50,,,,,,,,,,
12,11,6,8263,19.90,19.40,,,,,,,,,,
12,11,7,8264,19.90,19.40,,,,,,,,,,
12,11,8,8265,16.00,15.90,,,,,,,,,,
12,11,9,8266,16.00,15.90,,,,,,,,,,
12,11,10,8267,18.00,17.80,,,,,,,,,,
12,11,11,8268,16.00,16.10,,,,,,,,,,
12,11,12,8269,21.00,20.20,,,,,,,,,,
12,11,13,8270,23.00,21.30,,,,,,,,,,
12,11,14,8271,25.00,22.60,,,,,,,,,,
12,11,15,8272,21.90,21.10,,,,,,,,,,
12,11,16,8273,23.00,21.30,,,,,,,,,,
12,11,17,8274,18.00,17.90,,,,,,,,,,
12,11,18,8275,16.00,15.90,,,,,,,,,,
12,11,19,8276,15.10,14.90,,,,,,,,,,
12,11,20,8277,12.90,13.00,,,,,,,,,,
12,11,21,8278,10.90,11.00,,,,,,,,,,
12,11,22,8279,12.90,13.00,,,,,,,,,,
12,11,23,8280,16.00,15.90,,,,,,,,,,
12,12,0,8281,17.10,16.90,,,,,,,,,,
12,12,1,8282,14.00,13.80,,,,,,,,,,
12,12,2,8283,14.00,13.60,,,,,,,,,,
12,12,3,8284,12.90,13.00,,,,,,,,,,
12,12,4,8285,12.90,12.50,,,,,,,,,,
12,12,5,8286,10.90,11.00,,,,,,,,,,
12,12,6,8287,12.00,12.10,,,,,,,,,,
12,12,7,8288,10.00,9.90,,,,,,,,,,
12,12,8,8289,10.00,10.10,,,,,,,,,,
12,12,9,8290,10.90,11.00,,,,,,,,,,
12,12,10,8291,10.00,9.30,,,,,,,,,,
12,12,11,8292,15.10,15.20,,,,,,,,,,
12,12,12,8293,14.00,14.10,,,,,,,,,,
12,12,13,8294,18.00,18.10,,,,,,,,,,
12,12,14,8295,19.90,20.10,,,,,,,,,,
12,12,15,8296,19.90,18.60,,,,,,,,,,
12,12,16,8297,19.00,19.20,,,,,,,,,,
12,12,17,8298,9.00,9.10,,,,,,,,,,
12,12,18,8299,12.90,12.80,,,,,,,,,,
12,12,19,8300,12.00,12.10,,,,,,,,,,
12,12,20,8301,14.00,13.60,,,,,,,,,,
12,12,21,8302,7.00,7.10,,,,,,,,,,
12,12,22,8303,6.10,6.00,,,,,,,,,,
12,12,23,8304,8.10,8.20,,,,,,,,,,
12,13,0,8305,9.00,9.10,,,,,,,,,,
12,13,1,8306,9.00,9.10,,,,,,,,,,
12,13,2,8307,9.00,9.10,,,,,,,,,,
12,13,3,8308,9.00,9.10,,,,,,,,,,
12,13,4,8309,8.10,8.20,,,,,,,,,,
12,13,5,8310,6.10,6.20,,,,,,,,,,
12,13,6,8311,6.10,6.20,,,,,,,,,,
12,13,7,8312,3.00,3.10,,,,,,,,,,
12,13,8,8313,1.90,2.00,,,,,,,,,,
12,13,9,8314,6.10,6.20,,,,,,,,,,
12,13,10,8315,3.90,4.00,,,,,,,,,,
12,13,11,8316,1.90,2.00,,,,,,,,,,
12,13,12,8317,7.00,6.90,,,,,,,,,,
12,13,13,8318,8.10,8.20,,,,,,,,,,
12,13,14,8319,9.00,9.10,,,,,,,,,,
12,13,15,8320,8.10,8.20,,,,,,,,,,
12,13,16,8321,6.10,5.80,,,,,,,,,,
12,13,17,8322,3.90,4.00,,,,,,,,,,
12,13,18,8323,7.00,6.70,,,,,,,,,,
12,13,19,8324,3.90,4.00,,,,,,,,,,
12,13,20,8325,7.00,7.10,,,,,,,,,,
12,13,21,8326,7.00,7.10,,,,,,,,,,
12,13,22,8327,9.00,9.10,,,,,,,,,,
12,13,23,8328,9.00,9.10,,,,,,,,,,
12,14,0,8329,10.90,11.00,,,,,,,,,,
12,14,1,8330,10.90,11.00,,,,,,,,,,
12,14,2,8331,10.00,10.10,,,,,,,,,,
12,14,3,8332,8.10,8.20,,,,,,,,,,
12,14,4,8333,8.10,8.20,,,,,,,,,,
12,14,5,8334,10.90,11.00,,,,,,,,,,
12,14,6,8335,12.00,11.60,,,,,,,,,,
12,14,7,8336,12.00,11.60,,,,,,,,,,
12,14,8,8337,12.00,11.60,,,,,,,,,,
12,14,9,8338,12.00,11.60,,,,,,,,,,
12,14,10,8339,14.00,13.60,,,,,,,,,,
12,14,11,8340,14.00,13.80,,,,,,,,,,
12,14,12,8341,14.00,13.80,,,,,,,,,,
12,14,13,8342,14.00,13.80,,,,,,,,,,
12,14,14,8343,16.00,15.30,,,,,,,,,,
12,14,15,8344,16.00,15.30,,,,,,,,,,
12,14,16,8345,16.00,15.30,,,,,,,,,,
12,14,17,8346,16.00,15.60,,,,,,,,,,
12,14,18,8347,17.10,16.40,,,,,,,,,,
12,14,19,8348,17.10,16.10,,,,,,,,,,
12,14,20,8349,16.00,15.60,,,,,,,,,,
12,14,21,8350,17.10,16.40,,,,,,,,,,
12,14,22,8351,18.00,17.50,,,,,,,,,,
12,14,23,8352,18.00,17.80,,,,,,,,,,
12,15,0,8353,18.00,17.80,,,,,,,,,,
12,15,1,8354,18.00,17.80,,,,,,,,,,
12,15,2,8355,19.00,18.80,,,,,,,,,,
12,15,3,8356,18.00,18.10,,,,,,,,,,
12,15,4,8357,18.00,18.10,,,,,,,,,,
12,15,5,8358,19.00,18.20,,,,,,,,,,
12,15,6,8359,19.00,18.60,,,,,,,,,,
12,15,7,8360,18.00,17.50,,,,,,,,,,
12,15,8,8361,16.00,15.90,,,,,,,,,,
12,15,9,8362,15.10,15.20,,,,,,,,,,
12,15,10,8363,16.00,15.90,,,,,,,,,,
12,15,11,8364,16.00,15.90,,,,,,,,,,
12,15,12,8365,17.10,16.60,,,,,,,,,,
12,15,13,8366,19.00,18.80,,,,,,,,,,
12,15,14,8367,19.00,18.80,,,,,,,,,,
12,15,15,8368,19.00,18.30,,,,,,,,,,
12,15,16,8369,18.00,17.60,,,,,,,,,,
12,15,17,8370,14.00,14.10,,,,,,,,,,
12,15,18,8371,12.90,12.80,,,,,,,,,,
12,15,19,8372,14.00,14.10,,,,,,,,,,
12,15,20,8373,10.90,11.00,,,,,,,,,,
12,15,21,8374,10.00,10.10,,,,,,,,,,
12,15,22,8375,10.90,11.00,,,,,,,,,,
12,15,23,8376,12.00,12.10,,,,,,,,,,
12,16,0,8377,12.00,12.10,,,,,,,,,,
12,16,1,8378,10.00,10.10,,,,,,,,,,
12,16,2,8379,10.00,10.10,,,,,,,,,,
12,16,3,8380,9.00,9.10,,,,,,,,,,
12,16,4,8381,14.00,14.10,,,,,,,,,,
12,16,5,8382,12.00,11.80,,,,,,,,,,
12,16,6,8383,14.00,14.10,,,,,,,,,,
12,16,7,8384,15.10,14.60,,,,,,,,,,
12,16,8,8385,15.10,14.60,,,,,,,,,,
12,16,9,8386,15.10,14.60,,,,,,,,,,
12,16,10,8387,15.10,14.60,,,,,,,,,,
12,16,11,8388,15.10,14.90,,,,,,,,,,
12,16,12,8389,16.00,15.90,,,,,,,,,,
12,16,13,8390,19.00,18.00,,,,,,,,,,
12,16,14,8391,19.00,18.50,,,,,,,,,,
12,16,15,8392,18.00,17.50,,,,,,,,,,
12,16,16,8393,15.10,14.60,,,,,,,,,,
12,16,17,8394,15.10,14.90,,,,,,,,,,
12,16,18,8395,16.00,16.10,,,,,,,,,,
12,16,19,8396,19.00,19.10,,,,,,,,,,
12,16,20,8397,21.00,20.70,,,,,,,,,,
12,16,21,8398,21.90,21.10,,,,,,,,,,
12,16,22,8399,19.90,19.40,,,,,,,,,,
12,16,23,8400,19.90,19.10,,,,,,,,,,
12,17,0,8401,19.90,19.70,,,,,,,,,,
12,17,1,8402,19.00,18.70,,,,,,,,,,
12,17,2,8403,19.00,19.10,,,,,,,,,,
12,17,3,8404,19.90,19.70,,,,,,,,,,
12,17,4,8405,19.90,19.90,,,,,,,,,,
12,17,5,8406,19.90,20.00,,,,,,,,,,
12,17,6,8407,21.00,21.10,,,,,,,,,,
12,17,7,8408,21.00,21.10,,,,,,,,,,
12,17,8,8409,21.90,21.70,,,,,,,,,,
12,17,9,8410,21.90,21.70,,,,,,,,,,
12,17,10,8411,21.90,21.70,,,,,,,,,,
12,17,11,8412,21.90,21.70,,,,,,,,,,
12,17,12,8413,21.90,21.70,,,,,,,,,,
12,17,13,8414,21.90,22.00,,,,,,,,,,
12,17,14,8415,23.00,23.10,,,,,,,,,,
12,17,15,8416,23.00,23.10,,,,,,,,,,
12,17,16,8417,23.00,22.70,,,,,,,,,,
12,17,17,8418,24.10,23.20,,,,,,,,,,
12,17,18,8419,24.10,23.20,,,,,,,,,,
12,17,19,8420,25.00,23.80,,,,,,,,,,
12,17,20,8421,26.10,24.50,,,,,,,,,,
12,17,21,8422,27.00,25.10,,,,,,,,,,
12,17,22,8423,27.00,25.10,,,,,,,,,,
12,17,23,8424,28.00,26.00,,,,,,,,,,
12,18,0,8425,28.00,27.00,,,,,,,,,,
12,18,1,8426,28.90,28.00,,,,,,,,,,
12,18,2,8427,28.90,28.30,,,,,,,,,,
12,18,3,8428,28.00,27.40,,,,,,,,,,
12,18,4,8429,24.10,23.90,,,,,,,,,,
12,18,5,8430,25.00,25.20,,,,,,,,,,
12,18,6,8431,24.10,23.90,,,,,,,,,,
12,18,7,8432,25.00,24.40,,,,,,,,,,
12,18,8,8433,25.00,24.40,,,,,,,,,,
12,18,9,8434,26.10,25.50,,,,,,,,,,
12,18,10,8435,27.00,26.90,,,,,,,,,,
12,18,11,8436,26.10,25.90,,,,,,,,,,
12,18,12,8437,28.90,26.90,,,,,,,,,,
12,18,13,8438,30.90,30.30,,,,,,,,,,
12,18,14,8439,32.00,31.00,,,,,,,,,,
12,18,15,8440,30.90,30.00,,,,,,,,,,
12,18,16,8441,30.90,31.20,,,,,,,,,,
12,18,17,8442,30.90,31.20,,,,,,,,,,
12,18,18,8443,32.00,32.30,,,,,,,,,,
12,18,19,8444,33.10,33.40,,,,,,,,,,
12,18,20,8445,33.10,33.50,,,,,,,,,,
12,18,21,8446,34.00,33.50,,,,,,,,,,
12,18,22,8447,33.10,32.10,,,,,,,,,,
12,18,23,8448,33.10,31.70,,,,,,,,,,
12,19,0,8449,34.00,32.70,,,,,,,,,,
12,19,1,8450,35.10,33.70,,,,,,,,,,
12,19,2,8451,35.10,34.70,,,,,,,,,,
12,19,3,8452,34.00,33.60,,,,,,,,,,
12,19,4,8453,32.00,31.50,,,,,,,,,,
12,19,5,8454,33.10,32.20,,,,,,,,,,
12,19,6,8455,32.00,31.90,,,,,,,,,,
12,19,7,8456,33.10,32.60,,,,,,,,,,
12,19,8,8457,33.10,33.00,,,,,,,,,,
12,19,9,8458,33.10,33.00,,,,,,,,,,
12,19,10,8459,33.10,33.00,,,,,,,,,,
12,19,11,8460,34.00,33.50,,,,,,,,,,
12,19,12,8461,35.10,33.70,,,,,,,,,,
12,19,13,8462,35.10,33.70,,,,,,,,,,
12,19,14,8463,39.90,37.70,,,,,,,,,,
12,19,15,8464,39.00,37.20,,,,,,,,,,
12,19,16,8465,35.10,35.00,,,,,,,,,,
12,19,17,8466,35.10,34.60,,,,,,,,,,
12,19,18,8467,34.00,33.90,,,,,,,,,,
12,19,19,8468,33.10,33.40,,,,,,,,,,
12,19,20,8469,33.10,32.50,,,,,,,,,,
12,19,21,8470,32.00,31.80,,,,,,,,,,
12,19,22,8471,30.90,31.20,,,,,,,,,,
12,19,23,8472,30.90,30.80,,,,,,,,,,
12,20,0,8473,30.90,30.80,,,,,,,,,,
12,20,1,8474,30.90,30.30,,,,,,,,,,
12,20,2,8475,30.00,29.80,,,,,,,,,,
12,20,3,8476,28.90,29.20,,,,,,,,,,
12,20,4,8477,30.00,29.80,,,,,,,,,,
12,20,5,8478,28.90,28.80,,,,,,,,,,
12,20,6,8479,28.90,29.20,,,,,,,,,,
12,20,7,8480,28.00,28.30,,,,,,,,,,
12,20,8,8481,28.00,28.30,,,,,,,,,,
12,20,9,8482,28.00,28.30,,,,,,,,,,
12,20,10,8483,28.90,29.20,,,,,,,,,,
12,20,11,8484,28.90,29.10,,,,,,,,,,
12,20,12,8485,28.90,29.10,,,,,,,,,,
12,20,13,8486,28.90,29.10,,,,,,,,,,
12,20,14,8487,30.00,30.20,,,,,,,,,,
12,20,15,8488,28.90,29.10,,,,,,,,,,
12,20,16,8489,28.00,27.10,,,,,,,,,,
12,20,17,8490,27.00,25.70,,,,,,,,,,
12,20,18,8491,26.10,24.80,,,,,,,,,,
12,20,19,8492,25.00,23.40,,,,,,,,,,
12,20,20,8493,25.00,22.80,,,,,,,,,,
12,20,21,8494,24.10,22.00,,,,,,,,,,
12,20,22,8495,24.10,22.30,,,,,,,,,,
12,20,23,8496,23.00,21.00,,,,,,,,,,
12,21,0,8497,21.00,19.10,,,,,,,,,,
12,21,1,8498,21.00,19.60,,,,,,,,,,
12,21,2,8499,21.00,19.90,,,,,,,,,,
12,21,3,8500,21.00,19.90,,,,,,,,,,
12,21,4,8501,21.00,20.10,,,,,,,,,,
